Restuarant,review,label
ahKN6wh6z2vZsd8C7AyG5A,"Yeah; it was high quality beef; but the fries were overpriced and mushy; got so many orders wrong I just enjoyed my free bacon and ask for more mustarrd and lettuce. I still like Carl's Jr sandwich with no bun; and wrapped in lettuce for fast food; and Joes Farm Grill is worth the drive for many many reasons. It was nice; but very self serving since all the decor was of the \LOOK we are awesome\"" $24 for 2 burgers fries and a drink is great. (and the bun couldnt hold up the bread; which was kinda weird; it just decenigrated. Friendly folks; Diet Mr Pibb; good music; and... overall; I recomend it if yur in the area and want a step up from drive through.)  The big deal is free condiments; but they were all sorta spartan and bland; even when I ask for a stupidly huge amount of stuff If I find myself back there; I'll ask for well done fries and see is that helps""",
ahKN6wh6z2vZsd8C7AyG5A,After visiting this location and the one in Scottsdale near where I live; I have to say this chain is just OK. It's a tad overpriced; and the food is good; but it's too much for a place that doesn't even bring the food to your table. Fries; burger and a drink came to $11-something! Yikes. If I were craving a burger; I'd head to Red Robin instead of this place. My credit card was hacked the day after I went here too. Coincidence? Probably; but that left a bad taste in my mouth!,
ahKN6wh6z2vZsd8C7AyG5A,"So... let me tell you that I will always be and forever be an In-N-Out fan; my stopping by Five Guys was based solely on curiousity on why this burger joint was the favorite of President Obama. As I was driving down Val Vista last night; I happened upon seeing a five guys location; and at first thought it was closed because there weren't any cars parked by it but I saw the open signs; and had passed through the intersection so I had to flip-a- bitch to get back to the Dana Park Plaza. For a burger joint with national acclaim... you would think it would attract the same kind of traffic that one is accustomed with at In-N-Out but sadly not... although it was a Tuesday night so maybe it was an off night.   Walked into the store and it had the similar boards of In-N-Out in the store but not the same layout... where at In-N-Out has the look of a diner with booth seats and swivel chairs and the like; here it was signs galore advertising the greatness of Five Guys it was like Five Guys glorification with all the different accolades from news publications and food critics. And it was faux wood tables and chair with high tops too. But it's the signs that get you; they're on the walls; hanging above the counters... signs; signs; and more signs. I think a little more modesty would be best but if this is how Five Guys wishes to market their brand that's their perogative... I like a clean simple look.   Ok; so back to ordering my food. I had to ask what the difference was between a regular burger and a little burger... I was thinking patty size but was told that the regular was a double and the little was a single. I ordered a regular cheeseburger and was told that all the toppings were free in addition to; so in a way I liked that I could add all the topping without being charged an additional 50 cents but still; the price of the cheeseburger was pricey at close to $6; I also ordered a side of the regular fries. Wait wasn't long and since it was close to closing; I was able to score some additional fries. I did notice something that five guys was lacking and that was milkshakes. Milkshakes are awesome to have with a burger; and if In-N-Out and Smashburger have them why can't Five Guys have them too? But I digress.   The meal itself. So... I remember reading one sign that said; \best fries around...\"" Tried the fries and yea... they're really good! In-N-Out fries are lacking; they're on the small side and sometimes tend to get soggy barely 20 mins later; it's the type of fry that must be consumed soon. Five guys on the other make a really good fry; it has good seasoning and a slight crisp; not too crispy; and some limp to it... it's like a medium fried fry if that exists. It was good... and if I ever come back; I'd be back for an order of fries. As for the burger; a sign said; \""A taste of heaven in a bun...\"" yea... that's pushing... it's not heaven... with all my toppings of grilled onions; grilled mushrooms; lettuce; tomato; pickle and bbq sauce with the double patty and the cheese it was a stuffed burger but it wasn't like OMG this burger is bomb kinda experience. Maybe I'm spoiled by the slightly toasted buns at In-N-out and my animal style cheeseburger with the thousand island... my five guys cheeseburger can't compare. It's good but not great and yes... it's filling but not worth $6! So with the cheeseburger and fries; my total came out out to $8.64. Pricey compared to In-N-Out... where a #2 (cheeseburger; fries and drink) comes out to under $3 and add in my animal style with my neopolitan shake... it still comes out to around $5. So price comparison... In-N-Out is the cheapest; burger comparison; In-N-Out again; and fries... well Five Guys wins that. Overall appeal; and crave factor... yea... it's still In-N-Out for me... I'm not yet getting off the bandwagon.""",
ahKN6wh6z2vZsd8C7AyG5A,"So... let me tell you that I will always be and forever be an In-N-Out fan; my stopping by Five Guys was based solely on curiousity on why this burger joint was the favorite of President Obama. As I was driving down Val Vista last night; I happened upon seeing a five guys location; and at first thought it was closed because there weren't any cars parked by it but I saw the open signs; and had passed through the intersection so I had to flip-a- bitch to get back to the Dana Park Plaza. For a burger joint with national acclaim... you would think it would attract the same kind of traffic that one is accustomed with at In-N-Out but sadly not... although it was a Tuesday night so maybe it was an off night.   Walked into the store and it had the similar boards of In-N-Out in the store but not the same layout... where at In-N-Out has the look of a diner with booth seats and swivel chairs and the like; here it was signs galore advertising the greatness of Five Guys it was like Five Guys glorification with all the different accolades from news publications and food critics. And it was faux wood tables and chair with high tops too. But it's the signs that get you; they're on the walls; hanging above the counters... signs; signs; and more signs. I think a little more modesty would be best but if this is how Five Guys wishes to market their brand that's their perogative... I like a clean simple look.   Ok; so back to ordering my food. I had to ask what the difference was between a regular burger and a little burger... I was thinking patty size but was told that the regular was a double and the little was a single. I ordered a regular cheeseburger and was told that all the toppings were free in addition to; so in a way I liked that I could add all the topping without being charged an additional 50 cents but still; the price of the cheeseburger was pricey at close to $6; I also ordered a side of the regular fries. Wait wasn't long and since it was close to closing; I was able to score some additional fries. I did notice something that five guys was lacking and that was milkshakes. Milkshakes are awesome to have with a burger; and if In-N-Out and Smashburger have them why can't Five Guys have them too? But I digress.   The meal itself. So... I remember reading one sign that said; \best fries around...\"" Tried the fries and yea... they're really good! In-N-Out fries are lacking; they're on the small side and sometimes tend to get soggy barely 20 mins later; it's the type of fry that must be consumed soon. Five guys on the other make a really good fry; it has good seasoning and a slight crisp; not too crispy; and some limp to it... it's like a medium fried fry if that exists. It was good... and if I ever come back; I'd be back for an order of fries. As for the burger; a sign said; \""A taste of heaven in a bun...\"" yea... that's pushing... it's not heaven... with all my toppings of grilled onions; grilled mushrooms; lettuce; tomato; pickle and bbq sauce with the double patty and the cheese it was a stuffed burger but it wasn't like OMG this burger is bomb kinda experience. Maybe I'm spoiled by the slightly toasted buns at In-N-out and my animal style cheeseburger with the thousand island... my five guys cheeseburger can't compare. It's good but not great and yes... it's filling but not worth $6! So with the cheeseburger and fries; my total came out out to $8.64. Pricey compared to In-N-Out... where a #2 (cheeseburger; fries and drink) comes out to under $3 and add in my animal style with my neopolitan shake... it still comes out to around $5. So price comparison... In-N-Out is the cheapest; burger comparison; In-N-Out again; and fries... well Five Guys wins that. Overall appeal; and crave factor... yea... it's still In-N-Out for me... I'm not yet getting off the bandwagon.""",
ahKN6wh6z2vZsd8C7AyG5A,Ok we got to this place 15 mins and they didn't open till 11am they opened early to let us out of the 100+ heat; nice guys :) We went inside to a very pleasing to the eyes burger shop. I was blown away by their soda machines with touch screen; very futuristic. The cup was fries was enough for 2 people and the burgers were large; juicy; fresh; and full of flavor. They would be a 5 stars if their prices were 1 dollar less. But overall I would gladly return very good food.,
ahKN6wh6z2vZsd8C7AyG5A,The first time I went here I had a bad experience. The burger was super greasy and the fries were cold and soggy. So I decided to give it a shot again. The burger was a little better this time; but still dripping with grease. And again the fries were cold and soggy. And if you plan on eating here make sure you the only thing you have planned after is to go home to take a shower. You and you cloths are going to smell like greasy food. For paying close to $15 for a burger; fries; and a drink you would think for you enjoy your meal. And it would be very expensive for a family to dine here. The service wasn't very friendly; and it's way to loud to have a conversation with anyone. I will never eat here again.,
ahKN6wh6z2vZsd8C7AyG5A,When the price of your burger combo exceeds $10 you start treading into Vig; Delux; Farm House Grill; Indulge Burger territory.  And when you draw that comparison the Five Guys is out of its league.  The burger is good but is it better then In-N-Out; Lucky Boy; Culvers; or Two Hippies? All of those options would be almost half as expensive as Five Guys.  Sorry; I liked you better when you were an East Coast treat.,
ahKN6wh6z2vZsd8C7AyG5A,When the price of your burger combo exceeds $10 you start treading into Vig; Delux; Farm House Grill; Indulge Burger territory.  And when you draw that comparison the Five Guys is out of its league.  The burger is good but is it better then In-N-Out; Lucky Boy; Culvers; or Two Hippies? All of those options would be almost half as expensive as Five Guys.  Sorry; I liked you better when you were an East Coast treat.,
ahKN6wh6z2vZsd8C7AyG5A,After all the hype and excitement about this place I gave it a try.... not impressed.  Expensive for an average burger.  The only thing that was cool was the free peanuts but then again; not a huge fan of peanuts with hamburgers.  GO TO SMASH BURGER INSTEAD!!!,
ahKN6wh6z2vZsd8C7AyG5A,Same red/white colors as in-n-out however twice the price and half the flavor...very disappointing and i'm not even a fan of in-n-out.  For that kind of pricing model; you are better off going to Delux; Red Robin; Blu Burger or actually any restaurant or dive bar and you will get a better burger for the same price.,
ahKN6wh6z2vZsd8C7AyG5A,"Great experience!  The food was made to order; and the fries are excellent!  The entire staff is friendly; especially Lindsey.  She was wonderful and made our visit even better!  Burgers are very tasty; but maybe just a \little\"" pricey.    Overall a great time - we will be back!""",
ahKN6wh6z2vZsd8C7AyG5A,Average burger; average taste; above average prices. Anyone who thinks this is good food has no credibility when it comes to food. If you want cheap cheese; bland meat; and a lot of grease and want to pay too much this is the place. I go to Columbus OH for work; Graffiti burger is the place over there. They have a big sign over the Five Guys in Columbus. I passed by the Five Guys; almost empty; go to Graffiti; PACKED. There is a reason for that; they serve the best burgers around. I so wish AZ had a place like that. Until that happens; I am in search for the best burger in AZ.,
ahKN6wh6z2vZsd8C7AyG5A,Average burger; average taste; above average prices. Anyone who thinks this is good food has no credibility when it comes to food. If you want cheap cheese; bland meat; and a lot of grease and want to pay too much this is the place. I go to Columbus OH for work; Graffiti burger is the place over there. They have a big sign over the Five Guys in Columbus. I passed by the Five Guys; almost empty; go to Graffiti; PACKED. There is a reason for that; they serve the best burgers around. I so wish AZ had a place like that. Until that happens; I am in search for the best burger in AZ.,
ahKN6wh6z2vZsd8C7AyG5A,Never again; i've learned my lesson!  Don't get me wrong; the burgers here are good but a cheeseburger; regular fries and a regular drink for over $13 buck??  Imagine if i brought my family of 5 to this fast food burger joint and having to spend over $65. Are you kidding me?? The burgers better have foie gras on it and the fries sprinkled with triffles!   In-n-out burgers are just as good if not better but you can spend less than half of what five guys charges.  Is it because they give you all the fries than most humans can eat (not necessary); which by the way; need to be cooked just a bit longer.  I think the appeal to most people is the fact that they have so many toppings to choose from and you can customize it like you want.  To me it's all about the burger meat itself and while it was ok; it did not blow my mind.  Cut the price in half and yes it would justify and would probably earn more returning customers.,
ahKN6wh6z2vZsd8C7AyG5A,"I eat here often; it is near my house; I like the burgers; and the fries; but I cannot rate it better because :  The price. In and Out burger taste just as good. Granted the burgers are larger at Five Guys; and you get a ton of fries (which are good) however; when I spend 15 bucks for a burger; fries; and a drink; that is a bit much. That is more than if I had went to Ruby Tuesdays and had a triple prime; which I love.  My other complaint is the packaging. The brown bag does not cut it. It makes the food messy and hard to extract because they pile the fries on. The peanut thing is kinda gross as well; anything that is Communal typical means dirty.  The music is always good; I never ate there where I would describe it as \blaring\"" like one reviewer; and I am a pretty quiet person. I typically read a magazine while eating there; and the volume does not distract me.  If they dropped the price by maybe.....half....it would be killer; but the price is what kills it for me.""",
ahKN6wh6z2vZsd8C7AyG5A,"Tried this place last night after hearing loads of great reviews. Definitely not disappointed. I had a \little\"" bacon cheeseburger. My fiance had the regular burger with grilled onions and mushrooms and all the rest of the works. Definitely a great burger for the price. Nice that all the toppings are free; compared to some other establishments where you have to pay extra for some of the more premium toppings.   The fries - amazing! We tried both the regular and the cajun. Definitely some of the best fries we've ever had.  2 burgers; split 1 fry; and 2 drinks - almost $20. Okay so not the cheapest; but cheaper than eating at a restaurant and the burgers were pretty nice quality.  Okay all that being said; I wasn't ecstatic to hear how fattening this place was. And also; didn't feel too great afterwards.  Am I crazy to look past all that for the taste of the food? Sadly I think I am. Seriously...so worth it. Not an every day outing; but definitely a nice treat now and then. There's a reason they have been ranked better than In n Out and other places...""",
ahKN6wh6z2vZsd8C7AyG5A,"Tried this place last night after hearing loads of great reviews. Definitely not disappointed. I had a \little\"" bacon cheeseburger. My fiance had the regular burger with grilled onions and mushrooms and all the rest of the works. Definitely a great burger for the price. Nice that all the toppings are free; compared to some other establishments where you have to pay extra for some of the more premium toppings.   The fries - amazing! We tried both the regular and the cajun. Definitely some of the best fries we've ever had.  2 burgers; split 1 fry; and 2 drinks - almost $20. Okay so not the cheapest; but cheaper than eating at a restaurant and the burgers were pretty nice quality.  Okay all that being said; I wasn't ecstatic to hear how fattening this place was. And also; didn't feel too great afterwards.  Am I crazy to look past all that for the taste of the food? Sadly I think I am. Seriously...so worth it. Not an every day outing; but definitely a nice treat now and then. There's a reason they have been ranked better than In n Out and other places...""",
ahKN6wh6z2vZsd8C7AyG5A,"After posting about a visit to the Tempe location on facebook; a buddy expressed a desire to check out Five Guys.  I met him at the Val Vista location today for lunch with my 4 month old and he brought his 6 year old.    As always; the place was very clean; and although it was lunchtime on a weekend; we were through the line quickly (must have been before the Mormons got out of services).  We both ordered cheeseburgers and his son got a grilled cheese; along with a large order of regular fries.  My buddy loves CheesburgerCheeseburger; so I was anxious to hear how FG compares.  He took his first bite and had a very suprisingly pleased look on his face.  The double patty cheeseburger; complete with plenty of accoutrement; was jucy and flavorful. After a previously distatetful experience with the cajun fries; the regular fries are absolutly superior.    The staff at this location gets extra points for checkin in on us (they knew we had a first timer on our hands) and going the extra mile.  I wanted my friend to check out the cajun fries; but they didn't have any cooked up; so they just gave us some spice to put on the extra fries that we had.  Then; they called the 6 year old over to the counter and gave him a WHOLE NEW FRESH bag of cajun fries.  \We didn't have any samples for you; so we decided to just cook you up a whole batch.\""  Seriously awesome service!    Sure; the lunch for 2.5 of us cost $25; and I'd only really go for something special; but I have a feeling every visit will be quite excellent!""",
ahKN6wh6z2vZsd8C7AyG5A,Second time through yesterday...  Down grading my review.  There is nothing that stands out to make this place better than just another burger.    I ordered with different toppings. Stayed simple with Bacon; mushrooms; and of course jalapenos.. Order fries and a drink.  $12.00..    It was just a burger.  It was o.k. but not worth the $12.00 price. Honestly; Wendy's goes down better for me. Fries are just not doing it for me. I ordered regular. Added lot's of salt and ketchup and that helped.  It must be a taste thing; I just like my fries crispy.  I would still go back if in the area and wanting a burger.  But will also favor the In & Out or other places if I am going that direction instead.,
ahKN6wh6z2vZsd8C7AyG5A,I saw a story on the TV about this place and decided to give it a try. It was a good burger. It is bit pricey but oh well. It was juicy and had good flavor and the fries were tasty too. Not reinventing the wheel by any means but my burger tasted good and that's what it's all about.,
ahKN6wh6z2vZsd8C7AyG5A,I hate to admit it; but I like 5 guys better than In-n-Out.  I'm a Cali native and grew up on In-n-Out and I wanted nothing more than to say that 5 guys sucked and didn't compare.  Even though it is way over priced; the burgers are awesome and the fries are dope.,
ahKN6wh6z2vZsd8C7AyG5A,"Let me start off by saying; I walked in to this establishment wanting to give this place 5 stars.  I want it to succeed.  I wanted a damn good burger.  I've eaten Five Guys before on the east coast.  I am no stranger to their wonderful concept.  Fresh products and amazing taste at a reasonable price.  I've eaten some amazing burgers at other Five Guys places.  Every burger you order is a double.  It says on the menu \cheeseburger\"" but it's a double cheeseburger.  Also a large fry will feed 2 (I'll get to that later)  Also all the toppings are included in the price.  Their toppings are about as generous as Subways toppings.  Plenty of variety.  Both the wife and I had a bacon cheeseburger with grilled onions and mushroom; lettuce and mayo and ketchup.  It's about a 10 minute wait for your food.  They have peanuts to keep you entertained while you wait.    As I rip into this greasy bag of goodness; I notice that my burger looks terrible.  I mean worse that any burger I have ever had at an greasy fast food joint.  The bottom bun is ripped to shreds; the toppings are falling everywhere including the meat and cheese.  Did the cook miss and not bother to fix his mistake?  At first I thought they served me a single burger but then under all the cheese I see another patty the size of a silver dollar.  I was so hungry and with my family; I was not in the mood to complain (oh and I can complain) I ate that burger in pieces because it was impossible to pick up.  I was so sad.  My wifes burger was fine.  She loved it but has had better.  The fries are the only reason Five Guys got 2 stars.  They are fresh cut and cooked to perfection.  Best part about them; they fill up the container then add an additional scoop in the bottom of the bag.  Overall; I am going to give this place one more shot.  One more opportunity to show me why this place is Zagat rated.  If it doesn't you better believe this time I am going to get my money back.  Let me know how your experience went here.  I hope it was an isolated incident.""",
ahKN6wh6z2vZsd8C7AyG5A,My first time trying Five Guys and  I was told that this place would rival In 'n Out. I found it hardpress to believe since In n Out--come on...unless you're Shake Shack you can't compete.   I think what Five Guys has over In n Out is the fact that they have a ton of toppings you can add for free - my favourites being grilled mushrooms and fresh jalape–o pepper (SO SPICY). I also added lettuce; tomatoes; onions (They have grilled and raw); and pickles- it ended up being a pretty big burger; even though I ordered the small. In fact; the small is pretty filling regardless. The difference between the regular and the small is simply the number of patties. The regular size gives you two.  I like their fries better than in n out's but it was waaaay too salty; especially the cajun fries; was is just their regular fries sprinkled with an abundance of cajun seasoning. Get the small portion and you'll be good. If you get the regular you won't finish. If you get the large; they put a giant cup in your bag and then fill the BAG with fries. You'll have fries coming out of your ears.  The price is actually not that cheap. My water and my small burger worked out to be $8. I would say that In-n-Out definitely wins on all levels except for the quantity of ingredients available. But this place is still good.  I am; however; disappointed that they have no milkshakes.,
ahKN6wh6z2vZsd8C7AyG5A,My first time trying Five Guys and  I was told that this place would rival In 'n Out. I found it hardpress to believe since In n Out--come on...unless you're Shake Shack you can't compete.   I think what Five Guys has over In n Out is the fact that they have a ton of toppings you can add for free - my favourites being grilled mushrooms and fresh jalape–o pepper (SO SPICY). I also added lettuce; tomatoes; onions (They have grilled and raw); and pickles- it ended up being a pretty big burger; even though I ordered the small. In fact; the small is pretty filling regardless. The difference between the regular and the small is simply the number of patties. The regular size gives you two.  I like their fries better than in n out's but it was waaaay too salty; especially the cajun fries; was is just their regular fries sprinkled with an abundance of cajun seasoning. Get the small portion and you'll be good. If you get the regular you won't finish. If you get the large; they put a giant cup in your bag and then fill the BAG with fries. You'll have fries coming out of your ears.  The price is actually not that cheap. My water and my small burger worked out to be $8. I would say that In-n-Out definitely wins on all levels except for the quantity of ingredients available. But this place is still good.  I am; however; disappointed that they have no milkshakes.,
ahKN6wh6z2vZsd8C7AyG5A,Took the kids out for diner and wanted something different. I kept driving buy Five Guys on the Way to California Pizza Kitchen and I always wanted to try it out. So we decided to try it this evening.  The atmosphere is fantastic. They give peanuts out for free and you can throw the shells on the floor; so the kids had a blast. The soda machine is really cool too. Like nothing I've ever seen with a huge selection of different drinks. You really have to see it.  First off I thought it was a little expensive.  The hamburger was a little under cooked but even so the taste was eh. I've had much better and I haven't tasted much worse.  They give you a heaping order of fries and they tasted ok but nothing special.  One thing that struck me was how really uninterested their employees seem to be.  Most places are making a better effort of greeting you; asking you how things are; and saying goodbye. There is obviously no training or effort to great customers or treat them friendly in any way.  My kids had a blast and they loved it but we won't be going back.,
ahKN6wh6z2vZsd8C7AyG5A,A good place if you want a decent burger. Wouldn't say it is the best burger I have ever had; however; it is tasty and hearty and the veggies (lettuce; tomato; etc) always taste fresh. I like that large amount of toppings to choose from. Prices are decent for what you get. A tip: I have heard that their regular burgers are huge so I always order the Jr burger and its more than enough. Also; the smalls fries are basically like a large at most other places so i don't even wanna picture what the large looks like. Atmosphere is clean and service is pretty quick. Like I said; a decent place for a burger in this neck of the woods.,
ahKN6wh6z2vZsd8C7AyG5A,"For a gal who's not a huge fan of red meat; Five Guys has made a burger lover out of me.  I've been to two locations - the one on Val Vista; and just yesterday I visited the new one in the food court at Scottsdale Fashion Square.  Both have been awesome!  Like I said; I'm not normally a burger eater.  But my boyfriend is a Five Guys fan; and his son has recently developed a taste for cow.  So I decided to be a good sport and give it a try.  I have to say; one of the things I love most about Five Guys is that you can get any & all toppings added for free.  Yep; FREE.  Now; the burgers aren't exactly cheap; but still; free toppings are a nice perk.  The place is very casual - you order from the counter; and they call your number when it's ready.  I ordered the \junior\"" cheeseburger; which was pretty darn big!  The regular burgers have two patties; so make sure you're really hungry if you order one.  I added lettuce; ketchup; mustard; mayo; grilled onions; and pickles to mine.  Yum!  It's a good thing they wrap the burgers in foil so you can unwrap a little at a time - the toppings fall out otherwise!  We got fries the first time we went; and they were awesome; but this time we knew we probably wouldn't have room; so we just stuck with the burgers.  In summary: the buns were soft; the meat was perfectly cooked; and we all left with full bellies and smiles on our faces.  For a simple burger joint; you can't ask for much more than that.  :)""",
ahKN6wh6z2vZsd8C7AyG5A,"Yeah. Super pricey. Over $14 bucks for a greasy poorly made sloppy burger; with two stale 4\ burger patties. A large drink (the highlight of the visit was they had MELLO YELLO) and some extra salty fries.  Will not go back. Chuckbox has ALWAYS been the place.""",
ahKN6wh6z2vZsd8C7AyG5A,People (staff) were great: No problem at all in that departmentl.  The burger was ...eh....okay; however; for the price; I would rather go to a regular sit-down location; like a Red Robin.  There; the burgers are high-end; the seating is pleasant and the price; for the food; is more reasonable (relative to what you get and the taste).,
ahKN6wh6z2vZsd8C7AyG5A,"My wife summed it best: \This tastes like a Costco burger\"". Translation: go to Costco; buy some buns; some frozen patties. Grill the patties; add cheese; favorite toppings; and you have a burger that tastes like a Five Guys burger. Nothing special.  To the more faithful; I'll be deemed a heretic. But I was told that Five Guys was \""better than In-n-Out\"". I go to In-N-Out at least once a week. I own 2 t-shirts. I love In-N-Out. But I'm not so religious that I'm unwilling to try another burger that could be better. I went to delux burger; and was rewarded with a innovative; great tasting burger.. I was hoping Five Guys would give me that same experience.  Nope. Not even close. Five Guys is not as good as In-N-Out; and it's more expensive. The fries are good; thick cut; seasoned and fried right; great with ketchup. But the burger was average. The bread tasted manufactured; the toppings generic. The tables are cramped; squeezed close together.  Eating as a family of 5; I had to put my bag of fries on the floor: no space left on the table. Chairs and people stick out the narrow aisles between tables make getting a refill a dangerous mission . No drive thru to bypass inside. Not my kind of place.  Sorry Five Guy's; I'm sticking with In-N-Out.""",
ahKN6wh6z2vZsd8C7AyG5A,"My wife summed it best: \This tastes like a Costco burger\"". Translation: go to Costco; buy some buns; some frozen patties. Grill the patties; add cheese; favorite toppings; and you have a burger that tastes like a Five Guys burger. Nothing special.  To the more faithful; I'll be deemed a heretic. But I was told that Five Guys was \""better than In-n-Out\"". I go to In-N-Out at least once a week. I own 2 t-shirts. I love In-N-Out. But I'm not so religious that I'm unwilling to try another burger that could be better. I went to delux burger; and was rewarded with a innovative; great tasting burger.. I was hoping Five Guys would give me that same experience.  Nope. Not even close. Five Guys is not as good as In-N-Out; and it's more expensive. The fries are good; thick cut; seasoned and fried right; great with ketchup. But the burger was average. The bread tasted manufactured; the toppings generic. The tables are cramped; squeezed close together.  Eating as a family of 5; I had to put my bag of fries on the floor: no space left on the table. Chairs and people stick out the narrow aisles between tables make getting a refill a dangerous mission . No drive thru to bypass inside. Not my kind of place.  Sorry Five Guy's; I'm sticking with In-N-Out.""",
ahKN6wh6z2vZsd8C7AyG5A,I am reviewing solely based on the food.  Expensive yes- Delicious yes- Over priced- darn hard to eat anywhere for less then 10 bucks anymore.  Get water and save yourself a few dollars. Sorry In and out is definitely outclassed by this place.,
ahKN6wh6z2vZsd8C7AyG5A,I am reviewing solely based on the food.  Expensive yes- Delicious yes- Over priced- darn hard to eat anywhere for less then 10 bucks anymore.  Get water and save yourself a few dollars. Sorry In and out is definitely outclassed by this place.,
ahKN6wh6z2vZsd8C7AyG5A,Pretty tasty; hearty burger with natural cut fries but; overall; nothing really special about this place. The inside looks just like In-N-Out with signs covering the walls proclaiming all the positive reviews around the states it's received - almost like they're trying to pressure you into liking it. Well; it's great that the Washington Post really liked your burger; but this is Arizona and it's nothing new.  The lady got my dad's burger wrong. She and the rest of the staff seemed a bit rushed - it was busy but I'd rather wait for a burger done right than have it rushed through. Dad changed his mind on cheese and never asked for bacon but got both. At least we didn't get charged for them? Burgers came wrapped in tin-foil (mine was also double-wrapped... ok?) and the fries were in a cup; all came in a bag like carry-out whether or not we ate inside. If you think In-N-Out is completely over rated (and it really is) and don't mind not having a drive-thru; this might be an alternative for you. Instead of In-N-Out's super thin burgers and fries; you get two hand-formed patties with free toppings (I got grilled onions and bar-b-que sauce; though both bacon and cheese will cost you) on a normal sesame seed bun. Their fries are also thicker and naturally cut with a nice seasoning.  I spent $20 on two burgers; a reg. size fry; and two sodas. Pricey for fast food style lunch.  I know I've gone a bit back and forth in this review but bottom line: I won't be back.,
ahKN6wh6z2vZsd8C7AyG5A,Pretty tasty; hearty burger with natural cut fries but; overall; nothing really special about this place. The inside looks just like In-N-Out with signs covering the walls proclaiming all the positive reviews around the states it's received - almost like they're trying to pressure you into liking it. Well; it's great that the Washington Post really liked your burger; but this is Arizona and it's nothing new.  The lady got my dad's burger wrong. She and the rest of the staff seemed a bit rushed - it was busy but I'd rather wait for a burger done right than have it rushed through. Dad changed his mind on cheese and never asked for bacon but got both. At least we didn't get charged for them? Burgers came wrapped in tin-foil (mine was also double-wrapped... ok?) and the fries were in a cup; all came in a bag like carry-out whether or not we ate inside. If you think In-N-Out is completely over rated (and it really is) and don't mind not having a drive-thru; this might be an alternative for you. Instead of In-N-Out's super thin burgers and fries; you get two hand-formed patties with free toppings (I got grilled onions and bar-b-que sauce; though both bacon and cheese will cost you) on a normal sesame seed bun. Their fries are also thicker and naturally cut with a nice seasoning.  I spent $20 on two burgers; a reg. size fry; and two sodas. Pricey for fast food style lunch.  I know I've gone a bit back and forth in this review but bottom line: I won't be back.,
ahKN6wh6z2vZsd8C7AyG5A,"A couple of friends suggested this place for lunch; so I tagged along with them for my first visit and was very pleasantly surprised. If you want a really good burger and fries - and don't mind paying for it - then this place is recommended. Lots of \free\"" toppings for your burger (built into the price) and very fresh fries amply served. A bit on the pricey side as far as burger joints are concerned; but it is a step up in quality from most fast-food joints; and the food was delicious. I'll be back.""",
ahKN6wh6z2vZsd8C7AyG5A,friendly service. burgers are average. buns are terrible. very expensive,
ahKN6wh6z2vZsd8C7AyG5A,THis is the worst booger place we've ever been.  On our visit; the AC was broken; and they had a rediculous swamp cooler generating 95% humidity.  As far as the food.  What the heck is the big deal.  They were terrible.  The frys were terrible and way over priced.  The only thing my wife liked were the peanuts.  They were free.  We would never go back under any condition or for any reason.  Simply TERRIBLE.,
ahKN6wh6z2vZsd8C7AyG5A,Amazing burgers and great service plus enough fries to feed an army! Sure; the price is a bit higher than most places but the only burgers in town that hold a candle to Five Guys are Culvers and Rumbi.,
ahKN6wh6z2vZsd8C7AyG5A,Great Burgers! Really fun place to stop by for a burger. Everything is fresh; well prepared and a lot of options for toppings and prep. The double burger is ridiculous! A little pricey compared to In-N-Out right next door.,
8SvCSiGwtaGL2Z78tRSSlQ,One of the Best Fast Food Burgers Around.   Im not typically a burger person.  However; occasionally I get a craving and Five Guys always hits the spot.  Five Guys is a chain burger restaurant but unlike any other.  The burgers at Five Guys are always fresh;hot; and juicy.  The burgers are tender; tasty; and well seasoned. In addition; to great burgers are Five Guys Fries.  Do not order a large order of fries.  The large of fries  is not large it is enormous; it is a lunch bag full of fries.  My nephew; sister and I barely made a dent in them.  Five Guys burgers are the closest you will come to burgers you cooked yourself.  Five guys allows you to  customize your burger with cheese; bacon; grilled onions; mushroons; and to many other toppings to name.   If customizing your burger isn't enough; you can do the same with your drinks.  Five Guys soda fountain  has every coke product from mello yello to dasani water. You select your base soda and and then add flavors  like cherry; peach; or lime.  So you can customize your drink as much as your burger.      Prices are reasonable; employees are friendly and accommodating;  and the service is quick.,
8SvCSiGwtaGL2Z78tRSSlQ,Went to Five Guys for dinner. On our way there; I placed an order on my phone to speed up the process a bit. When we arrived; there were a few people in line. We walked over to the pickup counter and let them know we had placed an online order. They had the ticket and said our food would be ready soon. The guy handed us our cups and we went over to the Coca Cola Freestyle machines to get our drinks. I got the Peach Sprite. Love that combination! Went to use the restroom and then just a couple minutes later our food was ready. The online ordering probably saved us about 5 minutes. I had the Little Cheeseburger (1 patty... if you haven't been here; know that the Regular is 2 patties) with lite ketchup/mustard/pickles (sometimes they overdo the ketchup); and split a regular fry with my boyfriend; which was plenty because they fill up the cup and dump even more fries into the bag. Their fries are so good! Skins on; hot; and crisp on the outside yet soft on the inside. It's what I envision home cooked fries to be like. The burger also reminds me of something I'd want to make at home. The only thing I don't really like about Five Guys is how loud the music is... usually a mix of Classic Rock and Alternative. Also the burgers are $6+ so don't expect a cheap meal; but it'll be worth it!,
